# Wordlist

# DATA
ID	DOCULECT	CONCEPT	GLOSSID	IPA	CROSSIDS	TMP_STRUCTURE	TMP_TOKENS
8106	Maru	thinner, get (body)	1523	kji⁵⁵	17052	i m r t	kj j ji ⁵⁵
9832	Bola	thinner, get (body)	1523	kji³⁵	17052	i m r t	kj j ji ³⁵
#
3094	Achang_Longchuan	thirsty, be	1367	ʂut⁵⁵	17059	i r t	ʂ ut ⁵⁵
7952	Maru	thirsty, be	1367	fai⁵⁵	17060	i r t	f ai ⁵⁵
9673	Bola	thirsty, be	1367	khjauŋ³⁵fɛ³⁵	3691 17060	i r t + i r t	khj auŋ ³⁵ + f ɛ ³⁵
11912	Old_Burmese	thirsty, be	1367	riy◦ṅat	17063 17064	i r t + i r t	r əj ²² + ŋ at ⁴
#
2519	Achang_Longchuan	thirteen	760	tɕhe⁵⁵sum³¹	11001 17073	i r t + i r t	tɕʰ e ⁵⁵ + s um ³¹
7394	Maru	thirteen	760	tă³¹tshɛ³¹sam³¹	11001 17076 17073	i r t + i r t + i r t	t ă ³¹ + tsh ɛ ³¹ + s am ³¹
9073	Bola	thirteen	760	tă³¹thai⁵⁵sam⁵⁵	11001 17075 17073	i r t + i r t + i r t	t ă ³¹ + th ai ⁵⁵ + s am ⁵⁵
#
2527	Achang_Longchuan	thirty	768	sum³¹tɕhe⁵⁵	17196 16728	i r t + i r t	s um ³¹ + tɕʰ e ⁵⁵
7402	Maru	thirty	768	sam³¹tshɛ³¹	17196 16728	i r t + i r t	s am ³¹ + tsh ɛ ³¹
9081	Bola	thirty	768	sam⁵⁵thai⁵⁵	17196 16728	i r t + i r t	s am ⁵⁵ + th ai ⁵⁵
#
2616	Achang_Longchuan	this	857	xai⁵⁵	6868	i r t	x ai ⁵⁵
7491	Maru	this	857	tʃhɛ³¹	17106	i r t	tʃh ɛ ³¹
9173	Bola	this	857	tʃhə⁵⁵	17106	i r t	tʃh ə ⁵⁵
11767	Old_Burmese	this	857	i	17107	i r t	ʔ i ²²
#
2619	Achang_Longchuan	this side / here	860	xai⁵⁵ pa³¹	6868 17115	i r t + i r t	x ai ⁵⁵ + p a ³¹
7494	Maru	this side / here	860	tʃhɛ̆³¹ khjɔ³¹	16902 17119	i r t + i m r t	tʃh ɛ̆ ³¹ + khj j jɔ ³¹
9176	Bola	this side / here	860	tʃhə̆⁵⁵khjɛ̃	16902 17118	i r t + i r	tʃh ə̆ ⁵⁵ + khj ɛ̃∼
#
2493	Achang_Longchuan	this year	730	xai⁵⁵nək⁵⁵	17129 17130	i r t + i r t	x ai ⁵⁵ + n ək ⁵⁵
7368	Maru	this year	730	a³¹na⁵⁵tsəŋ³¹	5331 17130 103	i r t + i r t + i r t	ʔ a ³¹ + n a ⁵⁵ + ts əŋ ³¹
9042	Bola	this year	730	a³¹khə̆³¹tɛ̃⁵⁵	5331 17129 103	i r t + i r t + i r t	ʔ a ³¹ + kh ə̆ ³¹ + t ɛ̃∼ ⁵⁵
#
2168	Achang_Longchuan	thorn / splinter	367	tɕo³¹	17147	i r t	tɕ o ³¹
7053	Maru	thorn / splinter	367	tsau³⁵	17147	i r t	ts au ³⁵
8692	Bola	thorn / splinter	367	tu³¹	17147	i r t	t u ³¹
11898	Old_Burmese	thorn / splinter	367	chuḥ	17147	i r t	tɕh u ⁵⁵
#
2623	Achang_Longchuan	those	864	the⁵⁵ȵeʔ³¹	16829 17157	i r t + i r t	tʰ e ⁵⁵ + ȵ eʔ ³¹
7498	Maru	those	864	thø⁵⁵ pɛ̱⁵⁵	16829 17159	i r t + i r t	th ø ⁵⁵ + ˀp ɛ ⁵⁵
9179	Bola	those	864	thɔ̆i⁵⁵pɛ̱³¹	16829 17159	i r t + i r t	th ɔ̆i ⁵⁵ + ˀp ɛ ³¹
#
2535	Achang_Longchuan	thousand	777	xiŋ⁵¹	17172	i r t	x iŋ ⁵¹
7411	Maru	thousand	777	tshɛn³⁵	17172	i r t	tsh ɛn ³⁵
9090	Bola	thousand	777	tshɛn³⁵	17172	i r t	tsh ɛn ³⁵
#
2225	Achang_Longchuan	thread	432	khʐəŋ⁵⁵	17179	i m r t	kʰʐ ʐ ʐəŋ ⁵⁵
7112	Maru	thread	432	kjhaŋ³¹	17179	i m r t	kjh jh jhaŋ ³¹
8756	Bola	thread	432	khjaŋ⁵⁵	17179	i r t	khj aŋ ⁵⁵
11838	Old_Burmese	thread	432	khrañ	17179	i m r t	khr r raɲ ²²
#
2862	Achang_Longchuan	thread (a needle)	1114	ʂoi⁵⁵	16163	i r t	ʂ oi ⁵⁵
7723	Maru	thread (a needle)	1114	tʃu̱i³¹	17189	i r t	ˀtʃ ui ³¹
9428	Bola	thread (a needle)	1114	tʃø̱⁵⁵	17189	i r t	ˀtʃ ø ⁵⁵
#
2509	Achang_Longchuan	three	750	sum³¹	17196	i r t	s um ³¹
7384	Maru	three	750	sam³¹	17196	i r t	s am ³¹
9063	Bola	three	750	sam⁵⁵	17196	i r t	s am ⁵⁵
11768	Old_Burmese	three	750	sumḥ	17196	i r t	s um ⁵⁵
#
2463	Achang_Longchuan	three days ago	695	si⁵¹si³¹ȵen³⁵	17205 17206 17207	i r t + i r t + i r t	s i ⁵¹ + s i ³¹ + ȵ en ³⁵
7335	Maru	three days ago	695	xək⁵⁵ɣɔ⁵⁵nɛʔ³¹	17205 17212 17207	i r t + i r t + i r t	x ək ⁵⁵ + ɣ ɔ ⁵⁵ + n ɛʔ ³¹
9007	Bola	three days ago	695	xəi⁵⁵ɣa³¹nɛʔ³¹	17205 17209 17207	i r t + i r t + i r t	x əi ⁵⁵ + ɣ a ³¹ + n ɛʔ ³¹
#
2466	Achang_Longchuan	three days from now	1826	phă⁵⁵ȵui⁵⁵	17226 17227	i r t + i r t	pʰ ă ⁵⁵ + ȵ ui ⁵⁵
7338	Maru	three days from now	1826	pə̆³¹phɔ⁵⁵nɛʔ³¹	17226 17232 17227	i r t + i r t + i r t	p ə̆ ³¹ + ph ɔ ⁵⁵ + n ɛʔ ³¹
9010	Bola	three days from now	1826	pa⁵⁵pha⁵⁵nɛʔ³¹	17226 17229 17227	i r t + i r t + i r t	p a ⁵⁵ + ph a ⁵⁵ + n ɛʔ ³¹
#
2270	Achang_Longchuan	threshold	1819	maŋ³¹khan⁵⁵	17247 17248	i r t + i r t	m aŋ ³¹ + kʰ an ⁵⁵
7154	Maru	threshold	1819	kham³⁵lɛʔ⁵⁵	4731 17252	i r t + i r t	kh am ³⁵ + l ɛʔ ⁵⁵
8802	Bola	threshold	1819	kham³⁵khji⁵⁵	4731 17251	i r t + i r t	kh am ³⁵ + khj i ⁵⁵
#
1961	Achang_Longchuan	throat	139	khʐɔŋ³¹tʂo³⁵	17258 17259	i m r t + i r t	kʰʐ ʐ ʐɔŋ ³¹ + tʂ o ³⁵
6847	Maru	throat	139	khjauŋ³⁵	17258	i m r t	khj j jauŋ ³⁵
8481	Bola	throat	139	khjauŋ³⁵	17258	i r t	khj auŋ ³⁵
#
3295	Achang_Longchuan	throw / hurl	1569	xuat⁵⁵	17270	i r t	x uat ⁵⁵
8154	Maru	throw / hurl	1569	pjɛ̱ʔ⁵⁵	17272	i m r t	ˀpj j jɛʔ ⁵⁵
9880	Bola	throw / hurl	1569	pjɛ̱ʔ⁵⁵	17272	i m r t	ˀpj j jɛʔ ⁵⁵
#
3201	Achang_Longchuan	throw / toss	1479	tiu³⁵	17278	i m r t	ti i iu ³⁵
8060	Maru	throw / toss	1479	tɔ̱⁵⁵	17279	i r t	ˀt ɔ ⁵⁵
9784	Bola	throw / toss	1479	ŋju̱ŋ³⁵	17280	i m r t	ˀŋj j juŋ ³⁵
#
3292	Achang_Longchuan	throw out (one's chest)	1566	kə³¹	17286	i r t	k ə ³¹
8151	Maru	throw out (one's chest)	1566	ta̱u³¹	17288	i r t	ˀt au ³¹
9877	Bola	throw out (one's chest)	1566	ŋɔ̱̃³⁵	17287	i r t	ˀŋ ɔ̃∼ ³⁵
#
3147	Achang_Longchuan	throw up / vomit	1423	phat⁵⁵	17292	i r t	pʰ at ⁵⁵
8005	Maru	throw up / vomit	1423	tauk³¹	17293	i r t	t auk ³¹
9729	Bola	throw up / vomit	1423	tauʔ³¹	17293	i r t	t auʔ ³¹
11773	Old_Burmese	throw up / vomit	1423	an	17294	i r t	ʔ an ²²
#
1932	Achang_Longchuan	thumb	108	lɔʔ⁵⁵mɔʔ³¹	6143 17302	i r t + i r t	l ɔʔ ⁵⁵ + m ɔʔ ³¹
6824	Maru	thumb	108	lɔʔ³¹mɔ⁵⁵tʃhɛʔ⁵⁵	6143 17302 17304	i r t + i r t + i r t	l ɔʔ ³¹ + m ɔ ⁵⁵ + tʃh ɛʔ ⁵⁵
8455	Bola	thumb	108	laʔ³¹ma³⁵tʃhɛ̃³¹	6143 17302 17303	i r t + i r t + i r t	l aʔ ³¹ + m a ³⁵ + tʃh ɛ̃∼ ³¹
#
1839	Achang_Longchuan	thunder	8	mau³¹ʐau³¹	3318 14760	i r t + i r t	m au ³¹ + ʐ au ³¹
2894	Achang_Longchuan	thunder	8	mau³¹mʐəŋ³⁵	3318 17322	i r t + i m r t	m au ³¹ + mʐ ʐ ʐəŋ ³⁵
6735	Maru	thunder	8	muk⁵⁵kum³¹	3318 17323	i r t + i r t	m uk ⁵⁵ + k um ³¹
7753	Maru	thunder	8	muk⁵⁵kum³¹kum³¹	3318 17323 17326	i r t + i r t + i r t	m uk ⁵⁵ + k um ³¹ + k um ³¹
8359	Bola	thunder	8	mau³¹mjaŋ⁵⁵	3318 17322	i r t + i m r t	m au ³¹ + mj j jaŋ ⁵⁵
9460	Bola	thunder	8	mau³¹mjaŋ⁵⁵mjaŋ⁵⁵	3318 17322 17324	i r t + i m r t + i m r t	m au ³¹ + mj j jaŋ ⁵⁵ + mj j jaŋ ⁵⁵
#
2620	Achang_Longchuan	thus / this (way) / (like) this	861	xai⁵⁵ miu⁵⁵	6868 17353	i r t + i m r t	x ai ⁵⁵ + mi i iu ⁵⁵
7495	Maru	thus / this (way) / (like) this	861	tʃhɛ̆³¹ ʒu³¹	16902 8367	i r t + i r t	tʃh ɛ̆ ³¹ + ʒ u ³¹
9177	Bola	thus / this (way) / (like) this	861	tʃhə̆⁵⁵khja³¹	16902 17356	i r t + i r t	tʃh ə̆ ⁵⁵ + khj a ³¹
#
3253	Achang_Longchuan	tie (a cow) to	1529	ʂuan³¹	17367	i r t	ʂ uan ³¹
8112	Maru	tie (a cow) to	1529	tɔ̱i³⁵	17368	i r t	ˀt ɔi ³⁵
9838	Bola	tie (a cow) to	1529	tu̱i³⁵	17368	i r t	ˀt ui ³⁵
#
2099	Achang_Longchuan	tiger	287	lɔ³¹	17375	i r t	l ɔ ³¹
6988	Maru	tiger	287	lɔ³⁵	17375	i r t	l ɔ ³⁵
8621	Bola	tiger	287	la³¹	17375	i r t	l a ³¹
11824	Old_Burmese	tiger	287	klaḥ	17375	i m r t	kl l la ⁵⁵
#
2265	Achang_Longchuan	tile	476	ua⁵⁵	17388	i r t	ʔ ua ⁵⁵
7149	Maru	tile	476	va³¹	17389	i r t	v a ³¹
8797	Bola	tile	476	va³¹	17389	i r t	v a ³¹
#
7331	Maru	time	691	a³¹khjiŋ³⁵	9371 17399	i r t + i m r t	ʔ a ³¹ + khj j jiŋ ³⁵
9003	Bola	time	691	a³¹khjiŋ³⁵	9371 17399	i r t + i r t	ʔ a ³¹ + ŋ i ³⁵
#
2597	Achang_Longchuan	time / instance (of biting)	838	ŋ̊ap⁵⁵	17407	i r t	ŋ̊ ap ⁵⁵
7473	Maru	time / instance (of biting)	838	na̱t⁵⁵	9557	i r t	ˀn at ⁵⁵
9153	Bola	time / instance (of biting)	838	nɔ̱t⁵⁵	9557	i r t	ˀn ɔt ⁵⁵
#
2593	Achang_Longchuan	time / instance (of going somewhere)	834	pɔk⁵⁵	17415	i r t	p ɔk ⁵⁵
7469	Maru	time / instance (of going somewhere)	834	la̱ŋ³¹	17417	i r t	ˀl aŋ ³¹
9149	Bola	time / instance (of going somewhere)	834	la̱ŋ⁵⁵	17417	i r t	ˀl aŋ ⁵⁵
#
3465	Achang_Longchuan	time / instance (of hitting)	1750	lau⁵⁵	17423	i r t	l au ⁵⁵
8333	Maru	time / instance (of hitting)	1750	la̱ŋ³¹	17423	i r t	ˀl aŋ ³¹
10060	Bola	time / instance (of hitting)	1750	tɛ̃⁵⁵	17424	i r t	t ɛ̃∼ ⁵⁵
#
2596	Achang_Longchuan	time / instance (of kicking)	837	lau⁵⁵	17423	i r t	l au ⁵⁵
7472	Maru	time / instance (of kicking)	837	la̱ŋ³¹	17423	i r t	ˀl aŋ ³¹
9152	Bola	time / instance (of kicking)	837	tɛ̃⁵⁵	17424	i r t	t ɛ̃∼ ⁵⁵
#
1882	Achang_Longchuan	tin	54	ɕek³⁵	17439	i r t	ɕ ek ³⁵
8402	Bola	tin	54	ʃi³¹	17442	i r t	ʃ i ³¹
#
8823	Bola	tinder	502	mi³¹ma̱u³⁵	17446 17448	i r t + i r t	m i ³¹ + ˀm au ³⁵
#
1947	Achang_Longchuan	tinea	125	tshen³¹	17455	i r t	tsʰ en ³¹
8468	Bola	tinea	125	ʃă³⁵taʔ⁵⁵	14991 17459	i r t + i r t	ʃ ă ³⁵ + t aʔ ⁵⁵
#
2817	Achang_Longchuan	tinker (pans)	1063	phɔ⁵⁵	11746	i r t	pʰ ɔ ⁵⁵
7677	Maru	tinker (pans)	1063	tshuk⁵⁵	17465	i r t	tsh uk ⁵⁵
9378	Bola	tinker (pans)	1063	pha⁵⁵	11746	i r t	ph a ⁵⁵
#
3109	Achang_Longchuan	tired, be / fatigued	1384	muai³¹	7771	i r t	m uai ³¹
7967	Maru	tired, be / fatigued	1384	mjauŋ³⁵	7771	i m r t	mj j jauŋ ³⁵
9690	Bola	tired, be / fatigued	1384	mjauŋ³¹	7771	i m r t	mj j jauŋ ³¹
11978	Old_Burmese	tired, be / fatigued	1384	paṅ◦panḥ	17474 17475	i r t + i r t	p aŋ ²² + p an ⁵⁵
#
2460	Achang_Longchuan	today	692	xai⁵⁵ȵen³¹	17129 17483	i r t + i r t	x ai ⁵⁵ + ȵ en ³¹
7332	Maru	today	692	a³¹na⁵⁵nɛʔ³¹	10150 17483 17485	i r t + i r t + i r t	ʔ a ³¹ + n a ⁵⁵ + n ɛʔ ³¹
9004	Bola	today	692	a³¹khə̆³¹nɛʔ³¹	10150 17129 17483	i r t + i r t + i r t	ʔ a ³¹ + kh ə̆ ³¹ + n ɛʔ ³¹
#
1895	Achang_Longchuan	tomb	70	ʐɿ³¹tuŋ⁵⁵	17499 17500	i r t + i r t	ʐ ɿ ³¹ + t uŋ ⁵⁵
6790	Maru	tomb	70	lap³¹	17501	i r t	l ap ³¹
8417	Bola	tomb	70	lap³¹	17501	i r t	l ap ³¹
#
2464	Achang_Longchuan	tomorrow	696	phă⁵⁵nap⁵⁵	17508 17509	i r t + i r t	pʰ ă ⁵⁵ + n ap ⁵⁵
7336	Maru	tomorrow	696	nɛʔ³¹mɔ⁵⁵nɛʔ³¹	17509 17510 17514	i r t + i r t + i r t	n ɛʔ ³¹ + m ɔ ⁵⁵ + n ɛʔ ³¹
9008	Bola	tomorrow	696	nɛʔ³¹ma³⁵nɛʔ³¹	17509 17510 17511	i r t + i r t + i r t	n ɛʔ ³¹ + m a ³⁵ + n ɛʔ ³¹
#
2468	Achang_Longchuan	tomorrow night / evening	699	phă⁵⁵nap⁵⁵ni⁵⁵kʐɔm⁵⁵	17526 17527 17528 17529	i r t + i r t + i r t + i m r t	pʰ ă ⁵⁵ + n ap ⁵⁵ + n i ⁵⁵ + kʐ ʐ ʐɔm ⁵⁵
7340	Maru	tomorrow night / evening	699	nɛʔ³¹mji³¹	17527 17530	i r t + i m r t	n ɛʔ ³¹ + mj j ji ³¹
9012	Bola	tomorrow night / evening	699	nɛʔ³¹mjɔn³⁵	17527 17530	i r t + i m r t	n ɛʔ ³¹ + mj j jɔn ³⁵
#
2318	Achang_Longchuan	tongs (fire)	530	tam⁵⁵ ȵap⁵⁵	15534 17547	i r t + i r t	t am ⁵⁵ + ȵ ap ⁵⁵
7199	Maru	tongs (fire)	530	ŋjɛʔ³¹tsai³¹	17547 17548	i m r t + i r t	ŋj j jɛʔ ³¹ + ts ai ³¹
8851	Bola	tongs (fire)	530	ŋjɛʔ³¹tsai⁵⁵	17547 17548	i m r t + i r t	ŋj j jɛʔ ³¹ + ts ai ⁵⁵
#
1959	Achang_Longchuan	tongue	137	ɕɔ⁵⁵	17560	i r t	ɕ ɔ ⁵⁵
6845	Maru	tongue	137	ʃɔ³¹	17560	i r t	ʃ ɔ ³¹
8479	Bola	tongue	137	ʃa⁵⁵	17560	i r t	ʃ a ⁵⁵
11769	Old_Burmese	tongue	137	lhya	17562	i r t	l̥j a ²²
#
2467	Achang_Longchuan	tonight	698	xai⁵⁵ȵen³¹ni³¹tɕhot³⁵	17129 17570 17571 17572	i r t + i r t + i r t + i r t	x ai ⁵⁵ + ȵ en ³¹ + n i ³¹ + tɕʰ ot ³⁵
7339	Maru	tonight	698	a³¹na⁵⁵mji³¹	10150 17571 17574	i r t + i r t + i m r t	ʔ a ³¹ + n a ⁵⁵ + mj j ji ³¹
9011	Bola	tonight	698	a³¹khə̆³¹mjɔn³⁵	10150 17129 17571	i r t + i r t + i m r t	ʔ a ³¹ + kh ə̆ ³¹ + mj j jɔn ³⁵
#
2351	Achang_Longchuan	tool	566	niŋ³¹ʐua³⁵	17591 17592	i r t + i r t	n iŋ ³¹ + ʐ ua ³⁵
8886	Bola	tool	566	laʔ³¹mu³⁵tui³¹tsai⁵⁵	17595 17596 17597 17598	i r t + i r t + i r t + i r t	l aʔ ³¹ + m u ³⁵ + t ui ³¹ + ts ai ⁵⁵
#
1957	Achang_Longchuan	tooth	135	tɕoi⁵⁵	17603	i r t	tɕ oi ⁵⁵
6843	Maru	tooth	135	tsɔi³¹	17603	i r t	ts ɔi ³¹
8477	Bola	tooth	135	tui⁵⁵	17603	i r t	t ui ⁵⁵
#
2904	Achang_Longchuan	topple / tear down (a wall)	1158	tun³¹ tɕhiŋ³¹	17611 17612	i r t + i r t	t un ³¹ + tɕʰ iŋ ³¹
7763	Maru	topple / tear down (a wall)	1158	la̱ŋ⁵⁵	17612	i r t	ˀl aŋ ⁵⁵
9469	Bola	topple / tear down (a wall)	1158	la̱ʔ⁵⁵laŋ³⁵	17614 17612	i r t + i r t	ˀl aʔ ⁵⁵ + l aŋ ³⁵
#
2293	Achang_Longchuan	torch	505	thuaŋ³¹ su³¹	17623 11336	i r t + i r t	tʰ uaŋ ³¹ + s u ³¹
7175	Maru	torch	505	mjĭ³⁵tam³¹	2600 17626	i m r t + i r t	mj j jĭ ³⁵ + t am ³¹
8826	Bola	torch	505	mi³¹tam⁵⁵	2600 17626	i r t + i r t	m i ³¹ + t am ⁵⁵
#
8689	Bola	torches (pine)	365	fə̆³¹tʃɛʔ⁵⁵	17636 13729	i r t + i r t	f ə̆ ³¹ + tʃ ɛʔ ⁵⁵
#
2132	Achang_Longchuan	tortoise	327	tau³⁵	17643	i r t	t au ³⁵
7017	Maru	tortoise	327	ta̱u⁵⁵kɔ̱p³¹	17643 17644	i r t + i r t	ˀt au ⁵⁵ + ˀk ɔp ³¹
8655	Bola	tortoise	327	ta̱u³⁵kɔ̱p⁵⁵	17643 17644	i r t + i r t	ˀt au ³⁵ + ˀk ɔp ⁵⁵
#
1896	Achang_Longchuan	tower / pagoda	71	kuaŋ³¹u⁵⁵	3735 17656	i r t + i r t	k uaŋ ³¹ + ʔ u ⁵⁵
8418	Bola	tower / pagoda	71	tʃa³⁵ti³¹	17658 17659	i r t + i r t	tʃ a ³⁵ + t i ³¹
#
2826	Achang_Longchuan	transplant (rice seedlings)	1073	tshen³¹	5939	i r t	tsʰ en ³¹
7686	Maru	transplant (rice seedlings)	1073	xɔ³⁵	12298	i r t	x ɔ ³⁵
9387	Bola	transplant (rice seedlings)	1073	xa³⁵	12298	i r t	x a ³⁵
#
2381	Achang_Longchuan	trap / pitfall	598	tɔŋ³¹	2481	i r t	t ɔŋ ³¹
8917	Bola	trap / pitfall	598	tuŋ³¹ŋja̱m³⁵	2481 17676	i r t + i m r t	t uŋ ³¹ + ˀŋj j jam ³⁵
#
2314	Achang_Longchuan	tray (wooden)	527	laŋ³¹kok³⁵	17683 17684	i r t + i r t	l aŋ ³¹ + k ok ³⁵
7195	Maru	tray (wooden)	527	phun³¹	17687	i r t	ph un ³¹
8847	Bola	tray (wooden)	527	sak⁵⁵phun³¹	10936 17687	i r t + i r t	s ak ⁵⁵ + ph un ³¹
#
2244	Achang_Longchuan	treasured object / treasure	453	siaŋ³⁵	17697	i m r t	si i iaŋ ³⁵
8775	Bola	treasured object / treasure	453	saŋ³⁵tɛ̱ʔ⁵⁵tsai⁵⁵	17697 17699 17548	i r t + i r t + i r t	s aŋ ³⁵ + ˀt ɛʔ ⁵⁵ + ts ai ⁵⁵
#
2153	Achang_Longchuan	tree	350	saŋ³¹tseŋ⁵⁵	17709 17710	i r t + i r t	s aŋ ³¹ + ts eŋ ⁵⁵
7039	Maru	tree	350	sa̱k⁵⁵	17711	i r t	ˀs ak ⁵⁵
8676	Bola	tree	350	sak⁵⁵	17711	i r t	s ak ⁵⁵
11770	Old_Burmese	tree	350	sac	17711	i r t	s ac ⁴
#
2370	Achang_Longchuan	trip-hammer for hulling rice	586	nam³¹sa⁵⁵xau³¹	17720 3565 17722	i r t + i r t + i r t	n am ³¹ + s a ⁵⁵ + x au ³¹
7246	Maru	trip-hammer for hulling rice	586	tsham³¹	17723	i r t	tsh am ³¹
8906	Bola	trip-hammer for hulling rice	586	ɣəi⁵⁵tsham⁵⁵	3565 17723	i r t + i r t	ɣ əi ⁵⁵ + tsh am ⁵⁵
#
2317	Achang_Longchuan	trivet	529	tɕeŋ⁵⁵	4990	i r t	tɕ eŋ ⁵⁵
7198	Maru	trivet	529	kjɔ̱³¹	17733	i m r t	ˀkj j jɔ ³¹
8850	Bola	trivet	529	kja̱⁵⁵	17733	i m r t	ˀkj j ja ⁵⁵
#
2715	Achang_Longchuan	true	954	tʂən³¹	17741	i r t	tʂ ən ³¹
7585	Maru	true	954	kai³¹kai³¹	7263 17744	i r t + i r t	k ai ³¹ + k ai ³¹
9269	Bola	true	954	kai⁵⁵	7263	i r t	k ai ⁵⁵
#
2154	Achang_Longchuan	trunk	351	saŋ³¹tseŋ⁵⁵tan³¹	17750 17751 17752	i r t + i r t + i r t	s aŋ ³¹ + ts eŋ ⁵⁵ + t an ³¹
7040	Maru	trunk	351	sa̱k⁵⁵kɛ̃³¹	17711 17751	i r t + i r t	ˀs ak ⁵⁵ + k ɛ̃∼ ³¹
8677	Bola	trunk	351	sak⁵⁵kɛ̃⁵⁵	17711 17751	i r t + i r t	s ak ⁵⁵ + k ɛ̃∼ ⁵⁵
11979	Old_Burmese	trunk	351	paṅ◦cañ	3595 17751	i r t + i r t	p aŋ ²² + tɕ aɲ ²²
#
3235	Achang_Longchuan	try / attempt	1512	o³¹	837	i r t	ʔ o ³¹
8094	Maru	try / attempt	1512	tʃa̱m³¹	17769	i r t	ˀtʃ am ³¹
9820	Bola	try / attempt	1512	tʃa̱m⁵⁵	17769	i r t	ˀtʃ am ⁵⁵
#
2319	Achang_Longchuan	tube (bamboo) for blowing on a fire	531	kuŋ³¹pau³⁵	17776 17777	i r t + i r t	k uŋ ³¹ + p au ³⁵
7200	Maru	tube (bamboo) for blowing on a fire	531	mjĭ³⁵pja̱uŋ³⁵	2600 17777	i m r t + i m r t	mj j jĭ ³⁵ + ˀpj j jauŋ ³⁵
8852	Bola	tube (bamboo) for blowing on a fire	531	mi³¹pja̱uŋ³⁵	2600 17777	i r t + i m r t	m i ³¹ + ˀpj j jauŋ ³⁵
#
3405	Achang_Longchuan	turn (a corner)	1687	pan³⁵	17791	i r t	p an ³⁵
8269	Maru	turn (a corner)	1687	kɔ̱i³¹	17792	i r t	ˀk ɔi ³¹
9997	Bola	turn (a corner)	1687	ku̱i⁵⁵	17792	i r t	ˀk ui ⁵⁵
#
8271	Maru	turn (cause to)	1689	la̱ŋ³¹	358	i r t	ˀl aŋ ³¹
9999	Bola	turn (cause to)	1689	la̱ŋ⁵⁵	358	i r t	ˀl aŋ ⁵⁵
#
3406	Achang_Longchuan	turn (round and round)	1688	pan³⁵	17805	i r t	p an ³⁵
8270	Maru	turn (round and round)	1688	laŋ³¹	17806	i r t	l aŋ ³¹
9998	Bola	turn (round and round)	1688	laŋ³¹	17806	i r t	l aŋ ³¹
#
3043	Achang_Longchuan	turn / hand over / consign	1313	tsi³¹	17813	i r t	ts i ³¹
7903	Maru	turn / hand over / consign	1313	pjik⁵⁵	7131	i m r t	pj j jik ⁵⁵
9620	Bola	turn / hand over / consign	1313	pi³¹	7131	i r t	p i ³¹
#
3404	Achang_Longchuan	turn around	1686	n̥oŋ⁵⁵pa³¹xai³⁵	17821 17822 17792	i r t + i r t + i r t	n̥ oŋ ⁵⁵ + p a ³¹ + x ai ³⁵
8268	Maru	turn around	1686	la̱ŋ³¹	17825	i r t	ˀl aŋ ³¹
9996	Bola	turn around	1686	la̱k⁵⁵	10438	i r t	ˀl ak ⁵⁵
#
2952	Achang_Longchuan	turn inside out (clothing) or the reverse	1208	phuʔ⁵⁵	17831	i r t	pʰ uʔ ⁵⁵
7808	Maru	turn inside out (clothing) or the reverse	1208	phauk⁵⁵	17831	i r t	ph auk ⁵⁵
9516	Bola	turn inside out (clothing) or the reverse	1208	phauʔ⁵⁵	17831	i r t	ph auʔ ⁵⁵
#
7878	Maru	turn one's head to the back	1281	a̱u³⁵ja̱k⁵⁵	17846 17844	i r t + i m r t	ʔ au ³⁵ + ʔj j jak ⁵⁵
9590	Bola	turn one's head to the back	1281	ŭ³⁵la̱k⁵⁵	17844 10438	i r t + i r t	ʔ ŭ ³⁵ + ˀl ak ⁵⁵
#
2953	Achang_Longchuan	turn over (on bed)	1209	phan³¹	17856	i r t	pʰ an ³¹
7809	Maru	turn over (on bed)	1209	kauŋ³¹phauk⁵⁵	1545 17858	i r t + i r t	k auŋ ³¹ + ph auk ⁵⁵
9517	Bola	turn over (on bed)	1209	phauʔ⁵⁵	17858	i r t	ph auʔ ⁵⁵
#
2129	Achang_Longchuan	turtledove	324	tshi⁵⁵put⁵⁵tu³¹	17867 17868 17869	i r t + i r t + i r t	tsʰ i ⁵⁵ + p ut ⁵⁵ + t u ³¹
7015	Maru	turtledove	324	phauŋ⁵⁵kju̱k⁵⁵	17870 17871	i r t + i m r t	ph auŋ ⁵⁵ + ˀkj j juk ⁵⁵
8652	Bola	turtledove	324	phauŋ³¹kju̱³⁵	17870 17871	i r t + i m r t	ph auŋ ³¹ + ˀkj j ju ³⁵
#
2518	Achang_Longchuan	twelve	759	tɕhe⁵⁵sək⁵⁵	14377 17883	i r t + i r t	tɕʰ e ⁵⁵ + s ək ⁵⁵
7393	Maru	twelve	759	tă³¹tshɛ³¹ʃi̱k⁵⁵	14377 17886 17883	i r t + i r t + i r t	t ă ³¹ + tsh ɛ ³¹ + ˀʃ ik ⁵⁵
9072	Bola	twelve	759	tă³¹thai⁵⁵i̱³⁵	17885 14377 17883	i r t + i r t + i r t	t ă ³¹ + th ai ⁵⁵ + ʔ i ³⁵
#
2526	Achang_Longchuan	twenty	767	tă³¹sau⁵⁵	17900 17901	i r t + i r t	t ă ³¹ + s au ⁵⁵
7401	Maru	twenty	767	ʃi̱k⁵⁵tshɛ³¹	17903 17901	i r t + i r t	ˀʃ ik ⁵⁵ + tsh ɛ ³¹
9080	Bola	twenty	767	i̱³⁵thai⁵⁵	17902 17901	i r t + i r t	ʔ i ³⁵ + th ai ⁵⁵
